id,company,title,domain,city,state,location,type,stipend,duration,skills,applications,rating,openings,posted_date,deadline,demand_score,growth_trend,source,is_live
1477886367,Indian Startup,QA Testing,Software Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,16000,6 Months,"Python, JavaScript, SQL, Git, REST APIs",3059,4.2,12,2026-02-20,2026-03-18,49.9,22.4,Internshala,True
768919537,Indian Startup,Subject Matter Expert (SME),Software Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,35000,3 Months,"Python, JavaScript, SQL, Git, REST APIs",874,4.4,7,2026-02-20,2026-04-01,46.5,8.7,Internshala,True
993287187,Indian Startup,Full-Stack Mobile App Developer (Flutter – IOS + Android),Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,1 Month,"Python, JavaScript, SQL, Git, REST APIs",2781,4.5,2,2026-02-20,2026-03-27,53.7,11.8,Internshala,True
515368728,Indian Startup,AI Systems & Integrations Engineer (Contract),Software Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,30000,6 Months,"Python, JavaScript, SQL, Git, REST APIs",925,3.8,23,2026-02-20,2026-04-06,63.8,16.1,Internshala,True
2012148785,Indian Startup,IT Systems,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,8000,4 Months,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",2209,4.8,8,2026-02-20,2026-04-04,42.7,12.0,Internshala,True
2909975427,Indian Startup,Backend Development,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,1 Month,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",4531,4.5,21,2026-02-20,2026-03-02,50.9,9.1,Internshala,True
3592271320,Indian Startup,"Instructional Designer -Skilling Courses (Curriculum Design Internship, Not A Software Developer Role)",Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,6 Months,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",2032,4.2,5,2026-02-20,2026-03-15,87.6,25.7,Internshala,True
1692003484,Indian Startup,Web Development Internship,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,6 Months,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",1528,4.1,16,2026-02-20,2026-03-09,45.5,20.7,Internshala,True
2255006161,Indian Startup,IT System Administrator,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,1 Month,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",2719,4.4,15,2026-02-20,2026-03-26,90.2,18.4,Internshala,True
2074688337,Indian Startup,UI/UX Web And Mobile App Developer,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,6 Months,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",4018,4.8,14,2026-02-20,2026-03-08,52.7,18.4,Internshala,True
3878720028,Indian Startup,Shopify Web Developer,Web Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,8000,6 Months,"JavaScript, React, Node.js, HTML/CSS, TypeScript, Git",4949,4.0,1,2026-02-20,2026-03-22,46.6,31.5,Internshala,True
3566234523,Indian Startup,Data Science,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,40000,3 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3284,4.0,5,2026-02-20,2026-03-02,62.6,22.4,Internshala,True
1558066850,Indian Startup,Performance Marketing,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,1 Month,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",1704,4.6,5,2026-02-20,2026-03-18,62.4,7.1,Internshala,True
4080828130,Indian Startup,Digital Marketing,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,12000,2 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",4323,4.0,18,2026-02-20,2026-04-02,80.0,7.3,Internshala,True
3508882698,Indian Startup,AI Agent Development,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,14000,4 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",2363,4.8,18,2026-02-20,2026-03-16,84.6,30.6,Internshala,True
2898396174,Indian Startup,Executive Assistant (AI & MS Office),Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,12000,3 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3460,4.1,12,2026-02-20,2026-03-16,67.5,20.2,Internshala,True
2751554994,Indian Startup,Tech support,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,12000,2 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3271,4.2,24,2026-02-20,2026-03-21,64.4,11.4,Internshala,True
4097066579,Indian Startup,Artificial Intelligence (AI),Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,3 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3367,4.4,15,2026-02-20,2026-03-12,69.8,14.3,Internshala,True
838627481,Indian Startup,Social Media,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,2 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",877,3.9,19,2026-02-20,2026-03-31,56.3,17.4,Internshala,True
4289565097,Indian Startup,Data Science Internship,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,4 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",4578,4.2,19,2026-02-20,2026-03-27,57.5,11.0,Internshala,True
544767468,Indian Startup,AI & Gen AI Engineers To Shape Next-Gen Entertainment,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,50000,3 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",4492,4.3,1,2026-02-20,2026-03-23,54.2,12.3,Internshala,True
2853492818,Indian Startup,Evaluator- Robotics,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,6 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3137,4.5,19,2026-02-20,2026-03-12,40.5,9.8,Internshala,True
403748598,Indian Startup,Linguist Trainer (Kannada),Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,5000,6 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",2727,4.2,17,2026-02-20,2026-03-17,52.0,7.3,Internshala,True
461445148,Indian Startup,Meta Ads Media Buyer,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,2 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",3777,4.0,24,2026-02-20,2026-04-04,94.9,9.3,Internshala,True
1840547925,Indian Startup,Market Research,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,6 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",1707,4.8,7,2026-02-20,2026-03-11,45.9,18.9,Internshala,True
2805408939,Indian Startup,Research Analyst Trainee,Data Science,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,7500,3 Months,"Python, SQL, Pandas, NumPy, Tableau, Machine Learning",513,4.1,16,2026-02-20,2026-03-14,58.6,14.8,Internshala,True
720554984,Indian Startup,AI Research Intern,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,3 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",3421,4.0,6,2026-02-20,2026-03-05,59.6,10.2,Internshala,True
968572680,Indian Startup,AI Automation & Internal Agent,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,6 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",670,4.3,21,2026-02-20,2026-03-09,75.4,14.1,Internshala,True
1096274494,Indian Startup,Embedded Systems,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,2 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",2183,4.8,17,2026-02-20,2026-03-27,93.0,16.1,Internshala,True
4210498297,Indian Startup,Machine Learning Internship,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,25000,4 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",3346,4.2,23,2026-02-20,2026-03-17,47.4,25.2,Internshala,True
1998233350,Indian Startup,Sales and Marketing,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,3 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",1195,4.8,21,2026-02-20,2026-03-19,44.6,17.6,Internshala,True
1835618700,Indian Startup,Python Development,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,2 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",1294,4.8,13,2026-02-20,2026-03-27,59.4,7.4,Internshala,True
164651844,Indian Startup,Machine Learning,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,25000,3 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",3880,4.6,20,2026-02-20,2026-03-28,86.5,13.7,Internshala,True
205645931,Indian Startup,Computer Vision,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,2 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",4701,4.5,25,2026-02-20,2026-03-31,80.6,31.9,Internshala,True
3694205500,Indian Startup,System Design Engineer,Machine Learning,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,6 Months,"Python, TensorFlow, PyTorch, Pandas, NumPy, Deep Learning",1821,4.8,6,2026-02-20,2026-03-11,40.1,32.7,Internshala,True
1445630114,Indian Startup,Marketing,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",1036,4.7,8,2026-02-20,2026-03-08,63.0,19.0,Internshala,True
1686647172,Indian Startup,Content Marketer,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,22000,3 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",550,4.8,23,2026-02-20,2026-03-05,67.4,22.8,Internshala,True
913606162,Indian Startup,Content Creation & Photography,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",1990,4.7,12,2026-02-20,2026-03-30,59.9,27.2,Internshala,True
3255466188,Indian Startup,Social Media Marketing,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",2828,4.1,6,2026-02-20,2026-03-28,40.7,24.1,Internshala,True
717539959,Indian Startup,Content and Social Media Marketing,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",3435,4.3,16,2026-02-20,2026-03-13,43.2,33.0,Internshala,True
4234153304,Indian Startup,Content Creator (Face-Visible Content),Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,9000,6 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",4876,4.0,23,2026-02-20,2026-03-09,42.4,17.5,Internshala,True
3921170805,Indian Startup,LinkedIn Outreach (Remote),Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,5000,1 Month,"SEO, Google Analytics, Content Writing, Excel, Social Media",4888,4.7,19,2026-02-20,2026-03-28,71.9,6.0,Internshala,True
3195878657,Indian Startup,Search Engine Optimization (SEO),Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,3000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",2897,4.1,14,2026-02-20,2026-03-18,66.4,8.5,Internshala,True
4086493069,Indian Startup,Digital Marketing Internship,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,20000,2 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",2431,4.1,1,2026-02-20,2026-03-27,89.8,25.2,Internshala,True
4129640429,Indian Startup,E-Commerce Operations,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,7000,1 Month,"SEO, Google Analytics, Content Writing, Excel, Social Media",2845,4.2,3,2026-02-20,2026-03-20,43.6,11.4,Internshala,True
2292811114,Indian Startup,Marketing Sales & Brands,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,3 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",411,4.9,4,2026-02-20,2026-03-07,91.4,27.0,Internshala,True
2368752213,Indian Startup,Facebook Expert,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,3 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",535,4.9,16,2026-02-20,2026-03-10,58.3,17.9,Internshala,True
1575199826,Indian Startup,Community Management,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,19000,4 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",4973,4.4,9,2026-02-20,2026-04-03,73.6,15.9,Internshala,True
1840251370,Indian Startup,Instagram Expert,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,4 Months,"SEO, Google Analytics, Content Writing, Excel, Social Media",529,3.9,5,2026-02-20,2026-03-06,59.7,14.1,Internshala,True
1832281740,Indian Startup,YouTube Expert,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,1 Month,"SEO, Google Analytics, Content Writing, Excel, Social Media",1318,4.8,18,2026-02-20,2026-04-01,63.9,32.6,Internshala,True
3649951678,Indian Startup,Graphic Design,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,27000,4 Months,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",3360,4.1,22,2026-02-20,2026-04-03,89.8,9.5,Internshala,True
3481220859,Indian Startup,Photography,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,2 Months,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",3377,4.4,20,2026-02-20,2026-03-15,56.7,8.5,Internshala,True
1499876378,Indian Startup,Creative Marketing,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,2 Months,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",343,4.5,9,2026-02-20,2026-03-13,56.6,28.1,Internshala,True
4260471138,Indian Startup,Fashion Communication Intern,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,8000,6 Months,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",2643,4.0,21,2026-02-20,2026-03-07,61.4,8.7,Internshala,True
713561315,Indian Startup,Graphic Design Internship,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,1 Month,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",3484,3.9,10,2026-02-20,2026-03-23,58.5,11.0,Internshala,True
1997596189,Indian Startup,Creative Design,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,6 Months,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",1185,4.7,12,2026-02-20,2026-04-01,44.6,25.3,Internshala,True
1883058610,Indian Startup,3D Design,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,1 Month,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",2551,4.8,22,2026-02-20,2026-03-28,70.2,32.0,Internshala,True
1970133973,Indian Startup,Visual Design,UI/UX Design,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,25000,1 Month,"Figma, Adobe XD, Photoshop, Illustrator, UI/UX",2513,3.8,22,2026-02-20,2026-03-25,47.6,15.0,Internshala,True
685537609,Indian Startup,"Brand, Marketing & Communications",Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,4 Months,"Content Writing, SEO, WordPress, Google Analytics",1234,4.1,10,2026-02-20,2026-03-14,58.6,34.0,Internshala,True
2553203694,Indian Startup,Influencer Marketing,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,22000,3 Months,"Content Writing, SEO, WordPress, Google Analytics",2621,4.2,11,2026-02-20,2026-03-29,54.3,20.9,Internshala,True
444867874,Indian Startup,Content Management And Online LMS Operations,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,6500,3 Months,"Content Writing, SEO, WordPress, Google Analytics",3875,4.4,25,2026-02-20,2026-03-17,68.5,10.3,Internshala,True
1884796642,Indian Startup,Content Writing Internship,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,8000,6 Months,"Content Writing, SEO, WordPress, Google Analytics",3694,4.8,2,2026-02-20,2026-04-03,70.8,33.7,Internshala,True
2208922914,Indian Startup,Fundraising Ambassador (Part Time),Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,2000,3 Months,"Content Writing, SEO, WordPress, Google Analytics",3523,4.8,25,2026-02-20,2026-03-11,84.8,18.4,Internshala,True
2328518492,Indian Startup,Content Writing,Digital Marketing,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,9000,3 Months,"Content Writing, SEO, WordPress, Google Analytics",2626,4.8,6,2026-02-20,2026-03-21,40.0,14.5,Internshala,True
3527402430,Indian Startup,iOS App Development,Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,12000,3 Months,"Flutter, React Native, Kotlin, Swift, REST APIs, Git",4510,4.1,7,2026-02-20,2026-03-24,73.6,15.3,Internshala,True
4242954567,Indian Startup,Software Development,Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,45000,6 Months,"Flutter, React Native, Kotlin, Swift, REST APIs, Git",3259,4.7,1,2026-02-20,2026-03-28,53.6,22.8,Internshala,True
1968126934,Indian Startup,App Developer,Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,10000,1 Month,"Flutter, React Native, Kotlin, Swift, REST APIs, Git",3530,4.8,23,2026-02-20,2026-03-08,62.4,6.1,Internshala,True
287766239,Indian Startup,Flutter Developer,Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,15000,4 Months,"Flutter, React Native, Kotlin, Swift, REST APIs, Git",345,4.2,1,2026-02-20,2026-03-07,65.0,21.8,Internshala,True
